user_id,viewed_at,view_type,schedule_id,watched_seconds
9852,2020-12-15 08:23:42,Replay,1663,180.0
3540,2020-12-29 21:06:36,Live,1872,2220.0
15908,2020-10-26 11:47:56,Replay,770,1440.0
5872,2020-09-14 11:33:56,Replay,141,180.0
3863,2021-02-17 23:26:59,Replay,4809,1976.0
28146,2020-11-11 11:58:07,Live,1961,1680.0
35961,2021-03-28 11:02:32,Replay,5115,2506.0
21392,2021-04-28 16:41:44,Replay,4238,2700.0
27779,2020-11-26 13:01:01,Live,3462,480.0
15241,2021-04-06 19:59:08,Replay,4876,2700.0
293,2021-05-27 07:34:29,Replay,5683,1800.0
29683,2021-03-10 09:05:39,Replay,3925,162.0
29134,2021-03-23 13:43:18,Replay,2069,857.0
28636,2020-12-01 12:59:14,Replay,1867,2640.0
4664,2021-02-09 11:14:16,Live,4488,1584.0
27102,2020-11-12 09:29:14,Replay,144,1620.0
13408,2021-02-17 20:13:55,Replay,4155,650.0
35255,2021-04-07 15:36:37,Replay,3249,1319.0
26845,2020-10-31 11:51:22,Replay,1011,60.0
26419,2021-04-17 13:38:16,Live,5136,420.0
30184,2020-11-25 02:24:05,Replay,2818,1650.0
7544,2021-05-28 14:13:35,Replay,2085,2565.0
31205,2021-03-16 23:43:07,Replay,3978,66.0
13099,2021-02-17 17:29:03,Live,4180,1740.0
18764,2021-03-17 19:30:30,Replay,4718,1062.0
11069,2021-02-02 23:13:26,Replay,4691,1620.0
15009,2021-05-26 17:46:41,Replay,5412,1860.0
8977,2021-02-24 10:44:31,Live,4871,2700.0
526,2020-11-27 20:07:03,Replay,3153,1106.0
29400,2021-04-10 18:15:55,Replay,3604,1067.3999999999999
10698,2021-01-16 10:14:51,Replay,354,1210.0
8002,2020-10-30 11:02:58,Replay,3052,1260.0
11489,2021-03-11 20:59:51,Replay,725,2436.5635987813844
26473,2021-03-16 19:08:11,Replay,655,1646.0
17686,2020-10-26 18:44:05,Live,1146,2640.0
28524,2021-03-29 18:47:55,Replay,4109,2700.0
27559,2021-05-24 21:08:17,Replay,3988,970.0
19160,2020-10-31 00:51:00,Replay,2055,60.0
32384,2021-01-05 20:06:51,Live,56,1740.0
6245,2020-09-30 20:25:38,Replay,1566,745.8
9523,2021-03-07 13:11:52,Live,5010,240.0
6934,2020-08-20 20:27:30,Replay,1422,120.0
7937,2020-10-03 17:06:24,Replay,1375,1800.0
13023,2020-11-24 16:48:17,Replay,323,2700.0
14280,2020-10-22 15:04:02,Replay,1499,60.0
23261,2020-11-09 18:43:51,Replay,2629,359.0
21595,2020-10-29 11:42:39,Replay,228,2400.0
12130,2021-01-17 22:04:10,Replay,3549,232.0
8948,2020-12-09 21:38:51,Replay,234,60.0
26947,2021-01-06 21:27:34,Replay,238,240.0
9560,2020-12-24 22:36:31,Replay,1394,1740.0
14454,2020-11-10 08:14:27,Live,1789,2501.59010964878
33525,2021-02-13 20:12:12,Replay,3462,639.0
5873,2021-01-08 19:09:03,Replay,2017,2700.0
17542,2020-10-22 18:43:50,Live,2102,108.0
12901,2020-11-24 20:34:38,Replay,1535,60.0
8532,2021-03-14 15:09:54,Replay,5247,25.2
9534,2020-11-24 08:32:51,Live,1790,450.0
36338,2021-04-30 11:59:58,Replay,5189,18.0
25693,2021-05-15 12:44:07,Live,5140,840.0
6834,2020-11-08 18:07:45,Replay,2008,2640.0
33060,2020-12-26 12:08:03,Replay,1129,1584.0
21927,2021-04-28 20:18:05,Replay,3958,2700.0
30381,2021-01-17 13:47:37,Replay,2964,569.0
10762,2020-10-12 12:47:22,Replay,2578,60.0
22520,2021-02-25 12:43:20,Replay,5016,660.0
33391,2021-04-01 21:37:50,Replay,782,2700.0
8056,2021-03-05 11:42:25,Replay,3192,40.0
7988,2020-10-04 19:35:06,Replay,2051,2640.0
30649,2021-02-16 01:03:16,Replay,3466,479.5
9912,2021-02-08 19:44:10,Live,3947,2700.0
5357,2021-02-18 13:49:18,Live,4981,1980.0
9059,2020-11-16 13:25:27,Replay,3173,2640.0
30657,2020-11-20 12:47:44,Replay,231,120.0
26424,2020-12-23 14:29:15,Live,1508,1680.0
4884,2021-02-08 15:15:47,Replay,4636,61.0
25773,2020-12-17 17:17:59,Replay,3479,360.0
3809,2020-12-16 13:38:39,Replay,1374,1620.0
5028,2020-08-28 09:26:53,Live,536,3420.0
26428,2021-04-07 19:00:46,Replay,3863,850.5
18496,2021-02-23 20:47:21,Replay,3975,1703.433023511116
5872,2020-09-14 15:24:34,Replay,738,3600.0
18951,2021-05-11 20:03:07,Replay,5435,8.0
4032,2021-01-23 14:13:17,Replay,240,56.0
10762,2021-03-16 20:52:56,Replay,3403,1779.351444697361
29683,2021-03-20 21:06:09,Replay,4080,148.0
4528,2020-11-10 13:06:39,Replay,872,1620.0
17279,2021-02-20 15:21:31,Replay,4640,1788.0582516080708
34570,2021-04-10 16:44:43,Live,4966,1800.0
4410,2021-03-24 08:47:23,Replay,3860,391.5
24072,2020-12-11 19:49:19,Replay,283,2280.0
33579,2021-02-14 13:06:02,Replay,1675,1489.300659323207
32619,2020-12-29 18:12:36,Replay,724,60.0
18126,2020-11-26 11:44:55,Live,3476,1320.0
30844,2021-02-01 20:03:09,Replay,4177,1139.0
30606,2021-03-28 13:49:55,Replay,1490,2.0
10525,2020-11-20 18:41:52,Replay,1502,1740.0
10358,2020-11-30 12:42:41,Replay,650,1740.0
32355,2021-01-26 19:53:53,Replay,239,2553.4559926926227
30736,2021-04-25 09:43:55,Live,5481,297.0
33862,2021-04-10 13:39:58,Replay,5477,30.0
29421,2021-05-08 17:59:49,Replay,5482,704.5
30670,2021-01-15 19:19:44,Replay,1182,24.0
28517,2020-12-01 17:13:09,Replay,3397,1800.0
10323,2020-11-06 20:22:31,Replay,3053,1800.0
10789,2021-02-05 20:05:38,Replay,4586,2557.701779435015
29134,2021-04-09 10:34:33,Replay,3414,4200.0
6934,2020-08-20 21:16:16,Replay,359,36.0
29584,2021-05-12 19:59:27,Replay,3933,2003.0
8376,2021-01-16 20:46:30,Replay,57,52.5
28969,2020-12-28 10:17:42,Replay,3283,720.0
8680,2020-10-21 09:48:35,Live,1911,3600.0
34328,2021-03-14 22:20:10,Replay,4643,179.0
15011,2020-12-12 20:33:17,Replay,2109,2661.5376446200335
29986,2021-05-07 11:38:17,Replay,1778,2638.2239629419046
10798,2020-11-11 11:38:16,Replay,3107,36.0
7569,2020-08-26 20:05:07,Live,293,120.0
11633,2020-11-22 18:08:08,Replay,2058,60.0
8971,2021-02-11 20:42:44,Replay,4612,1740.0
16417,2020-11-23 09:38:28,Replay,1962,1800.0
32645,2021-04-08 21:27:58,Replay,5427,330.0
11306,2021-04-04 21:33:56,Replay,4311,2220.0
17036,2021-03-30 20:49:45,Replay,3362,2692.5
10867,2021-02-25 14:30:40,Replay,4982,60.0
9992,2020-11-23 19:23:11,Replay,3166,300.0
15611,2021-01-19 19:13:46,Live,2826,2700.0
7544,2020-09-12 13:11:39,Replay,960,420.0
20545,2021-05-08 09:23:53,Replay,4500,1548.0
6188,2020-08-23 15:04:17,Replay,836,72.0
36052,2021-05-22 21:30:12,Replay,5410,2700.0
24098,2020-11-09 19:45:29,Replay,3059,1500.0
33767,2021-05-09 11:58:07,Replay,4114,2700.0
7544,2021-05-03 20:36:51,Replay,5564,355.0
18307,2020-10-27 20:21:11,Replay,1814,300.0
8321,2021-03-16 10:39:34,Replay,1879,1194.0
15914,2020-12-04 08:35:40,Replay,1126,1512.0
15262,2021-04-21 12:58:36,Replay,5117,660.0
6168,2021-01-07 08:45:19,Replay,351,36.0
13191,2021-04-11 11:14:00,Live,3865,400.0
32063,2021-02-22 19:59:18,Replay,4706,2644.316997180619
28435,2021-01-18 09:02:57,Replay,213,1620.8028317735502
25018,2021-03-01 19:44:41,Live,3950,2700.0
29235,2021-03-19 21:34:23,Replay,2073,68.0
19781,2020-12-03 22:09:14,Replay,233,2700.0
36105,2021-04-15 20:45:45,Replay,3194,6.0
34923,2021-04-16 20:55:02,Replay,4313,1396.0
19977,2020-11-26 13:55:40,Replay,2277,540.0
5357,2020-12-23 10:23:50,Live,4427,561.6
33888,2021-05-02 09:03:57,Replay,3957,42.0
22537,2020-11-22 11:39:52,Replay,799,2640.0
3863,2021-02-21 19:23:06,Replay,3357,167.5
13595,2020-10-20 16:04:22,Replay,2052,300.0
3704,2021-03-27 16:03:46,Live,5428,2040.0
32805,2020-12-14 12:12:10,Replay,208,1380.0
4098,2021-02-11 20:27:08,Replay,4536,1302.6582958209397
16877,2020-11-08 14:49:07,Replay,3049,60.0
33099,2021-01-04 19:44:53,Live,1156,240.0
28435,2021-03-27 10:33:04,Replay,4645,234.0
33528,2021-01-12 12:18:32,Replay,4431,1620.0
17882,2020-10-25 18:09:31,Replay,845,36.0
7340,2020-09-24 20:14:48,Replay,249,120.0
6618,2020-09-20 11:05:37,Replay,865,1548.0
10428,2020-12-13 19:25:41,Replay,1504,900.0
28146,2021-02-01 18:39:50,Replay,4691,2497.0684212472106
35609,2021-02-21 19:44:15,Replay,4230,2480.8035999448402
10605,2020-10-19 19:29:36,Live,1170,1800.0
7750,2021-02-16 00:17:36,Replay,3725,2699.063337218655
22305,2021-03-09 19:28:58,Replay,352,1800.0
15908,2021-02-02 11:10:47,Replay,4585,2603.0
7349,2021-01-03 21:05:55,Replay,3402,1800.0
34315,2021-03-20 19:13:27,Replay,3359,61.199999999999996
19850,2020-11-23 20:03:46,Replay,3282,1800.0
31209,2020-12-10 00:35:52,Replay,1506,60.0
3885,2021-05-05 20:24:09,Replay,4991,2085.0
32998,2021-03-02 14:04:44,Replay,1797,416.4
31233,2021-05-24 19:21:33,Replay,3936,2097.0
22612,2020-11-02 09:05:25,Replay,1532,1380.0
29236,2020-11-23 20:31:17,Replay,3096,1290.0
34477,2021-04-19 11:23:27,Replay,4989,1906.0
29584,2021-03-21 18:20:48,Replay,3400,870.9265635829399
3606,2020-08-20 09:14:22,Replay,165,2460.0
8901,2021-01-10 21:39:08,Replay,1812,1008.0
35947,2021-05-09 19:17:04,Replay,5553,1441.0
22537,2020-11-21 11:33:04,Replay,724,2640.0
13518,2020-11-28 15:36:26,Replay,3476,1320.0
5211,2020-09-15 12:18:46,Replay,814,1620.0
12850,2020-10-21 19:44:19,Live,227,2340.0
12136,2020-12-15 08:05:45,Replay,1538,540.0
14140,2021-01-19 09:55:42,Replay,804,2675.0
30173,2021-02-10 13:32:46,Replay,4103,2700.0
10165,2021-04-21 10:16:53,Replay,5100,1532.2222889092102
7231,2021-01-13 17:03:37,Replay,3504,835.5
13869,2020-11-26 20:44:18,Live,2059,2700.0
27275,2021-03-29 21:57:15,Replay,4815,192.0
30259,2021-02-08 18:59:18,Replay,3241,1738.0
29851,2020-12-21 09:53:23,Replay,234,2640.0
35711,2021-04-04 23:25:40,Replay,5099,9.0
35399,2021-03-21 11:39:49,Replay,1009,2446.719240453531
19241,2021-03-19 13:44:57,Live,2880,1740.0
18551,2020-12-29 12:35:22,Replay,3401,20.5
28589,2021-01-31 13:28:00,Replay,4840,76.0
25693,2020-12-08 20:43:20,Replay,198,1740.0
4434,2020-08-20 07:01:50,Replay,292,2280.0
114,2021-05-08 22:04:53,Replay,5121,2580.0
11228,2020-11-18 10:42:56,Live,1915,3414.1181557093437
18636,2021-05-19 18:39:59,Replay,5620,2100.0
32468,2021-03-13 20:10:14,Replay,5060,1637.638261476539
31402,2021-02-05 14:16:36,Replay,4664,412.0
9167,2020-12-13 18:59:03,Live,3526,3600.0
30886,2020-11-23 21:29:03,Live,1623,2640.0
19901,2020-11-21 10:54:12,Replay,2863,1740.0
35165,2020-12-19 15:57:03,Replay,703,1920.0
30343,2021-02-20 10:06:44,Replay,2071,80.0
24605,2020-11-04 09:41:50,Replay,419,1680.0
12836,2020-12-06 18:59:09,Live,3513,1770.0
26350,2020-11-03 12:16:41,Replay,3086,180.0
8685,2020-08-19 19:29:05,Replay,140,1800.0
19921,2021-03-08 21:47:28,Replay,3245,1678.0
24343,2021-05-25 11:14:29,Replay,3113,36.0
17403,2020-11-01 12:59:26,Replay,3057,1800.0
6374,2020-11-27 10:07:42,Replay,231,2700.0
33813,2021-03-13 13:53:16,Live,5162,180.0
11306,2021-03-27 22:06:05,Replay,4310,300.0
7544,2021-02-18 16:08:15,Replay,3948,193.0
9887,2020-12-14 18:08:46,Replay,2960,1440.0
23021,2021-05-16 17:02:00,Replay,4416,2048.3647472866696
7337,2020-11-16 20:17:18,Replay,883,60.0
4736,2021-02-08 09:49:12,Replay,2963,1741.0
4283,2020-11-11 21:56:39,Replay,345,1800.0
3652,2021-01-03 11:18:12,Replay,1475,2040.0
18474,2021-02-01 22:17:14,Replay,3920,1897.7167927204866
30828,2021-02-15 20:27:14,Replay,3190,2700.0
3839,2021-03-12 18:44:40,Live,4813,2340.0
33888,2021-05-08 08:07:34,Replay,872,0.6
7273,2021-03-17 14:40:52,Replay,4640,1643.9447673560085
11030,2020-12-22 16:43:56,Replay,3435,1320.0
29683,2021-03-14 11:36:48,Replay,5158,17.0
9002,2021-05-10 10:14:49,Replay,4241,5.0
31443,2021-01-10 11:47:02,Replay,4449,2700.0
27580,2020-11-13 17:24:23,Replay,2862,1500.0
34527,2021-05-11 13:42:25,Replay,4089,60.0
5855,2021-05-17 07:38:46,Replay,5479,1800.0
26375,2021-03-03 16:26:24,Replay,3976,60.0
6959,2020-08-21 18:36:02,Replay,409,1740.0
28396,2021-04-12 07:52:40,Replay,4412,480.0
3575,2020-08-24 11:28:24,Replay,986,1719.0
7140,2021-02-02 09:42:07,Replay,4708,2595.6921535790225
8321,2021-02-27 21:02:40,Replay,5003,1635.4853578625623
16083,2021-02-24 09:46:33,Replay,1880,155.0
15332,2021-03-16 13:59:51,Replay,3925,2040.0
9881,2021-02-22 07:40:03,Replay,4795,300.0
28527,2020-11-25 20:04:31,Replay,1867,2040.0
7544,2020-12-09 21:08:53,Replay,3484,1980.0
3312,2021-03-11 12:07:53,Replay,5154,1378.0
6619,2020-11-18 11:24:23,Replay,1915,10.799999999999999
31149,2021-01-25 11:40:32,Replay,3886,148.0
10778,2021-02-23 12:38:22,Replay,396,2562.2499763927585
6539,2020-12-22 11:19:46,Replay,1154,240.0
9273,2021-01-15 12:38:43,Replay,2907,1963.0
4511,2021-01-06 18:41:43,Replay,1922,3401.805886213566
4884,2021-03-30 21:11:27,Replay,5306,511.5
31507,2021-04-29 13:00:11,Replay,4649,1761.4134357228413
26113,2021-02-04 16:39:10,Replay,284,2678.0
16122,2020-10-23 12:20:11,Replay,3057,870.0
3295,2020-11-23 19:09:33,Replay,231,2460.0
9475,2021-01-02 14:13:06,Replay,3502,1800.0
17159,2021-02-14 13:13:45,Replay,4695,2596.0
29216,2021-03-18 12:39:16,Replay,2879,1239.0
33041,2021-05-20 14:05:50,Replay,2081,2640.0
11166,2021-04-21 19:58:24,Replay,2962,1800.0
36431,2021-05-27 18:21:32,Replay,1532,2700.0
16123,2020-12-02 10:07:54,Replay,3167,1800.0
22469,2021-04-21 19:15:08,Replay,4989,1687.0
30700,2020-11-29 11:56:48,Replay,2958,1680.0
5197,2020-11-07 10:59:49,Live,2246,2124.0
2954,2020-11-27 08:45:40,Replay,1812,2513.9094041580515
5832,2020-09-22 18:18:07,Replay,558,2700.0
25738,2021-03-25 17:33:12,Replay,4309,2700.0
8732,2020-10-24 18:09:11,Replay,2054,120.0
15203,2021-02-23 09:23:30,Replay,3923,20.0
28435,2021-03-06 16:20:39,Replay,2073,90.0
5247,2021-04-14 19:26:24,Replay,5100,1075.8
7748,2021-03-24 20:11:39,Replay,4135,1800.0
36039,2021-05-13 17:25:38,Replay,3501,629.0
18520,2020-12-16 20:54:02,Replay,1626,2700.0
29614,2020-12-27 15:57:26,Replay,1394,1800.0
19977,2021-05-23 14:20:27,Replay,2493,1260.0
8381,2021-02-05 18:50:49,Replay,4403,1307.0
20862,2021-01-10 12:29:24,Live,3351,1283.3999999999999
15433,2020-10-22 18:02:29,Live,2102,36.0
9721,2020-10-30 10:31:58,Replay,1121,360.0
124,2021-05-12 09:48:29,Replay,5121,131.0
34478,2021-01-24 11:41:07,Replay,1158,360.0
10086,2021-01-30 19:00:18,Replay,4402,9.0
32746,2021-01-18 00:14:31,Replay,656,1734.0
30063,2021-05-26 18:13:36,Replay,261,2662.0
18646,2020-12-18 19:24:05,Live,703,1380.0
14437,2021-02-20 12:29:25,Replay,2071,2580.0
35961,2021-05-19 17:19:16,Replay,782,57.0
15914,2021-02-18 20:57:27,Replay,4230,2106.0
8910,2021-05-08 21:49:25,Replay,5457,13.2
5872,2020-08-25 11:43:49,Replay,1109,2700.0
26473,2021-04-20 18:59:31,Replay,4646,1559.0
6934,2021-04-06 21:55:37,Replay,4311,2561.0
24072,2021-02-26 10:43:57,Replay,4704,970.8
10804,2021-04-08 19:00:32,Replay,3003,216.0
4495,2021-01-16 17:15:40,Replay,354,177.5
33579,2021-02-11 10:08:48,Replay,2287,7.199999999999999
9873,2020-10-19 08:59:31,Live,2579,1800.0
11862,2021-02-22 20:29:31,Live,3975,1620.0
21820,2021-02-25 23:57:14,Replay,3624,914.4
6886,2021-04-10 20:30:52,Replay,4841,2700.0
30619,2021-05-13 20:59:45,Replay,4415,1946.7423906344834
21752,2020-10-28 13:37:28,Replay,150,120.0
26837,2021-04-28 21:01:50,Replay,3840,2580.0
4019,2021-04-30 21:41:15,Replay,4968,1775.265270274598
10323,2021-05-17 19:38:37,Replay,2083,2581.0
14952,2021-05-15 17:29:53,Replay,5553,2700.0
29236,2021-03-05 20:06:59,Replay,2878,1705.9626585394965
20790,2021-02-13 12:38:51,Live,3701,1020.0
33241,2021-01-30 12:34:11,Replay,3595,378.0
16698,2020-10-21 19:43:59,Live,227,2640.0
6934,2020-11-16 20:58:37,Replay,230,180.0
33645,2021-01-02 21:10:51,Replay,780,2700.0
12136,2021-01-30 19:05:27,Replay,4302,450.0
21269,2021-01-10 19:32:34,Replay,1873,180.0
9708,2020-10-17 10:02:49,Replay,668,2700.0
32141,2021-02-18 13:22:58,Replay,4809,2335.0
10762,2021-05-25 09:22:03,Replay,3700,518.0
5872,2020-09-07 23:27:10,Replay,736,3600.0
4351,2021-04-17 14:14:15,Replay,4313,2700.0
3536,2021-02-10 08:39:40,Replay,3999,1734.5530146843385
10667,2020-10-23 17:02:02,Replay,2006,720.0
29919,2021-05-02 08:36:24,Replay,5067,708.0
32011,2021-03-17 20:21:24,Replay,3625,1044.0
35961,2021-05-20 10:15:05,Replay,4243,869.0
9966,2020-12-01 10:39:50,Replay,3060,60.0
26931,2021-04-06 20:21:26,Replay,4987,60.0
27011,2021-02-16 21:24:41,Replay,3597,1800.0
32117,2021-04-13 20:43:41,Replay,5431,1740.0
4143,2021-04-06 19:44:02,Replay,3249,1799.0
6539,2020-10-20 10:32:38,Replay,2673,60.0
30101,2020-11-25 17:28:48,Replay,3097,720.0
68,2020-12-15 19:27:11,Replay,3540,1652.1724953133612
4148,2020-10-23 14:52:48,Replay,393,2700.0
9007,2021-05-12 20:23:55,Replay,5367,539.0
10816,2020-10-24 12:05:34,Replay,2908,2040.0
30885,2021-05-13 10:48:08,Replay,3636,1020.0109830412799
11725,2020-10-29 20:34:17,Replay,45,2640.0
13111,2020-12-02 21:27:56,Live,3517,1680.0
9912,2021-01-08 19:44:04,Live,706,60.0
8056,2021-02-21 11:41:34,Replay,4843,2700.0
24318,2020-12-25 18:42:46,Replay,352,36.0
3873,2020-08-26 18:02:31,Live,245,180.0
7747,2021-04-23 20:08:05,Replay,4990,2040.0
15908,2021-05-22 10:52:31,Replay,3981,364.0
30366,2021-01-01 20:09:20,Replay,2963,240.0
33195,2021-02-20 20:13:31,Replay,4305,2700.0
29552,2020-11-29 03:35:36,Replay,2958,120.0
8976,2021-02-28 13:23:53,Replay,5160,578.0
3178,2021-01-22 19:54:38,Replay,3883,46.0
27607,2021-03-27 20:30:07,Replay,3927,23.0
10762,2021-01-27 08:11:38,Replay,3187,83.0
33031,2021-02-16 20:40:16,Live,1879,360.0
31723,2020-12-14 10:50:34,Replay,1126,72.0
28640,2020-12-11 13:44:16,Live,2866,1740.0
13091,2021-01-11 21:29:55,Live,1630,2700.0
3355,2020-11-02 09:23:56,Live,2628,59.0
26353,2020-12-05 13:54:22,Replay,3098,150.0
5717,2021-03-02 16:03:53,Replay,5224,240.0
8872,2021-03-04 16:43:58,Replay,3950,1013.0
7327,2021-04-07 21:13:10,Replay,3363,2439.759530216542
21820,2020-12-05 11:39:19,Replay,2108,180.0
29584,2020-12-02 18:07:10,Replay,1624,240.0
6188,2020-11-28 21:54:56,Replay,2864,180.0
10894,2021-02-11 19:26:43,Replay,238,2655.694458255068
5444,2021-04-30 12:02:21,Replay,4498,1620.0
17007,2020-10-21 20:44:15,Live,301,2400.0
10706,2020-10-20 12:28:33,Replay,3047,180.0
2020,2020-11-29 18:16:52,Live,3414,510.0
27101,2021-02-20 18:57:15,Replay,4935,32.4
29245,2021-03-15 18:15:56,Replay,4984,2072.0
7517,2021-04-07 11:59:22,Live,4111,2689.705251290999
6934,2021-02-15 21:16:22,Replay,4536,2689.9832640641707
32453,2020-12-29 09:55:18,Replay,1540,60.0
3552,2021-04-04 18:22:10,Replay,4810,2700.0
32186,2020-12-17 16:04:28,Replay,2821,300.0
8377,2020-09-28 10:05:19,Replay,364,1044.0
21995,2020-10-30 09:18:13,Replay,2103,216.0
5251,2020-08-28 21:36:11,Replay,410,180.0
20236,2021-01-01 18:00:11,Replay,1395,240.0
35311,2021-02-23 14:04:46,Replay,3594,1074.0
34721,2021-04-07 19:44:37,Live,4570,960.0
9373,2020-09-11 19:27:10,Replay,247,180.0
28239,2020-11-27 13:15:29,Replay,373,1008.0
25751,2020-11-16 12:40:51,Replay,48,900.0
29494,2020-12-06 18:59:25,Live,3513,1620.0
32263,2021-01-29 20:11:19,Replay,1396,1800.0
30710,2020-12-21 20:38:51,Replay,2014,2700.0
34242,2021-04-06 19:14:38,Live,5268,2220.0
30192,2021-05-28 18:00:20,Replay,4971,7.0
3464,2021-03-31 19:44:36,Live,4569,2640.0
33288,2021-04-10 21:00:16,Replay,3604,1622.1214589774115
9687,2021-05-21 09:39:48,Replay,4994,1765.0
29299,2021-02-09 09:56:01,Replay,4866,23.0
30704,2021-03-20 12:30:03,Replay,5308,1800.0
5391,2020-10-12 21:16:58,Replay,1169,1680.0
5075,2021-05-07 19:13:10,Replay,4416,2100.0
10782,2020-12-06 19:11:22,Replay,661,2640.0
14360,2021-05-27 20:28:51,Replay,5092,2640.0
4151,2021-03-06 18:56:23,Replay,4832,1440.0
21874,2020-11-01 22:53:32,Replay,3115,120.0
7956,2020-11-24 09:43:42,Replay,3178,1921.0
7786,2021-01-08 13:44:53,Live,2870,1740.0
9493,2021-05-04 16:41:55,Replay,1303,300.0
36368,2021-05-13 18:08:02,Replay,4090,2695.0
13182,2020-10-30 18:04:17,Replay,2055,2580.0
29121,2021-05-19 18:45:05,Replay,5483,204.0
11394,2020-12-06 11:14:40,Live,3398,571.5
32541,2021-03-16 22:50:12,Replay,1812,282.59999999999997
18474,2021-05-20 18:37:56,Replay,4193,1689.521692695798
14735,2020-12-11 20:54:15,Replay,2866,1800.0
35591,2021-03-02 20:41:15,Replay,4181,1800.0
36392,2021-05-26 19:39:36,Live,4244,60.0
3366,2021-05-18 19:46:02,Replay,5484,900.0
35513,2021-04-25 09:03:05,Replay,3983,1800.0
16137,2021-03-18 20:08:32,Live,2075,540.0
11090,2021-01-28 14:30:41,Replay,1794,2700.0
8575,2021-04-27 20:19:03,Replay,4414,2065.3572864517464
68,2021-02-09 11:18:58,Replay,3504,193.0
16123,2020-12-14 10:49:09,Replay,375,1800.0
25715,2021-03-08 20:04:56,Replay,1961,1680.0
13099,2021-04-18 09:44:54,Live,5480,1635.8921128029758
10334,2021-04-30 18:44:06,Live,4315,2640.0
15611,2021-03-11 20:01:35,Replay,4873,468.0
4495,2020-12-27 14:39:16,Replay,4427,2558.2376317348817
9523,2021-04-07 18:29:18,Live,5455,1620.0
11034,2021-03-19 11:34:05,Live,4409,2040.0
30801,2021-02-01 19:44:05,Live,3946,2460.0
10019,2021-03-22 18:46:22,Replay,4616,6.0
26375,2021-02-12 12:33:20,Replay,4229,2700.0
3863,2021-02-16 23:39:58,Replay,2069,116.0
33862,2021-03-16 23:05:56,Replay,3627,1720.8154370181217
12840,2020-10-26 17:27:15,Live,1121,900.0
31422,2021-04-29 13:47:43,Replay,3932,2100.0
32211,2021-01-14 14:42:29,Replay,3180,2700.0
21189,2020-10-31 10:59:08,Replay,1290,2700.0
10762,2021-04-27 21:21:31,Replay,3958,176.0
33578,2021-03-16 08:34:17,Replay,3978,1268.0
9898,2021-05-07 13:40:46,Replay,3602,1080.0
11166,2021-01-07 14:14:03,Live,1396,660.0
19695,2020-10-24 15:47:37,Replay,418,60.0
10698,2021-04-07 00:40:06,Replay,5268,2576.0599047109363
32725,2021-04-23 19:56:59,Replay,4723,84.0
3516,2021-02-17 20:47:55,Replay,4704,1800.0
5289,2021-04-28 18:15:49,Replay,4880,51.480000000000004
29166,2020-11-21 12:59:55,Live,774,2700.0
9769,2021-02-07 19:35:02,Replay,4227,2679.9417012936146
11491,2021-03-12 14:12:14,Replay,50,2580.6600325389786
19383,2020-10-25 23:34:31,Replay,1242,1560.0
35961,2021-05-08 18:55:43,Replay,4416,1800.0
10405,2021-04-29 12:49:47,Live,4991,2100.0
10778,2021-05-20 13:34:20,Replay,3117,2580.0
6624,2021-05-27 07:56:32,Replay,5103,1589.429174160374
27866,2020-11-26 19:49:36,Replay,3436,1800.0
9523,2021-04-20 18:15:02,Live,5270,2580.0
5289,2021-02-03 11:59:55,Live,4102,2678.3271434859794
9595,2020-12-17 20:15:49,Replay,1153,2640.0
30403,2020-12-29 12:44:41,Live,1301,2700.0
9228,2020-09-24 10:23:39,Live,389,1440.0
28298,2020-12-02 13:01:13,Live,3459,720.0
31700,2021-01-25 09:51:55,Replay,3854,1744.8113684649256
10961,2021-01-18 15:41:32,Replay,1511,360.0
35009,2021-03-22 11:43:15,Live,3247,1740.0
12210,2020-11-15 20:42:32,Replay,2862,60.0
25593,2020-12-05 16:07:32,Replay,230,2700.0
10090,2021-01-24 19:08:56,Replay,3404,900.0
11491,2021-02-10 13:08:29,Replay,239,2531.2812488544364
15321,2021-04-07 10:07:06,Replay,5267,2700.0
10762,2021-04-24 17:46:31,Replay,1567,51.0
12645,2020-12-26 21:30:20,Replay,1507,780.0
10562,2020-12-14 21:29:25,Live,1626,2640.0
18751,2021-03-24 10:56:49,Replay,4083,2640.0
28859,2021-04-12 20:45:36,Replay,1880,2700.0
29163,2020-11-26 13:01:01,Live,3462,480.0
23148,2020-10-27 20:33:44,Replay,2580,1800.0
8225,2020-12-08 21:43:21,Replay,52,2580.0
8910,2021-05-17 21:44:03,Replay,5619,193.0
20199,2021-05-02 13:32:20,Replay,5566,98.0
26848,2021-05-22 20:20:44,Replay,4823,2700.0
7864,2021-03-02 09:11:41,Replay,3924,16.0
34274,2021-04-26 16:33:11,Replay,3932,16.0
10651,2021-03-27 20:21:55,Replay,4814,2340.0
30931,2021-05-15 12:55:30,Replay,4317,2640.0
32418,2021-03-13 10:55:07,Replay,5060,120.0
9539,2020-09-05 20:59:36,Replay,512,1740.0
16791,2020-12-22 08:31:21,Replay,2818,36.0
10535,2020-12-04 20:54:25,Replay,3477,2593.719840420573
5377,2020-10-21 09:29:47,Replay,367,1044.0
13760,2020-10-27 12:33:39,Live,1316,180.0
20276,2021-04-20 13:27:14,Replay,3086,282.0
12436,2021-03-16 09:19:24,Replay,3601,25.0
8948,2021-02-08 20:30:16,Replay,3947,61.0
7023,2020-12-03 08:59:33,Live,2278,1368.0
