schedule_id,start_time,end_time,duration_seconds,course_id,teacher_id
1817,2020-11-17 09:30:00,2020-11-17 10:15:00,45,1,28
2075,2021-03-18 19:00:00,2021-03-18 19:45:00,45,109,54
2956,2020-11-13 17:15:00,2020-11-13 17:45:00,30,57,7
2860,2020-10-30 12:15:00,2020-10-30 12:45:00,30,54,34
2196,2020-10-02 15:45:00,2020-10-02 16:45:00,60,8,18
2867,2020-12-18 12:15:00,2020-12-18 12:45:00,30,54,34
2103,2020-10-29 18:00:00,2020-10-29 18:45:00,45,2,5
1774,2021-03-09 07:30:00,2021-03-09 08:15:00,45,11,29
3422,2020-12-08 10:45:00,2020-12-08 11:30:00,45,24,5
2051,2020-10-01 19:00:00,2020-10-01 19:45:00,45,45,54
3006,2020-12-22 13:30:00,2020-12-22 14:00:00,30,50,15
3114,2020-11-02 19:45:00,2020-11-02 20:30:00,45,64,24
1660,2020-10-05 07:15:00,2020-10-05 08:00:00,45,5,17
2963,2021-01-01 17:15:00,2021-01-01 17:45:00,30,57,7
2290,2021-02-25 07:15:00,2021-02-25 08:00:00,45,5,17
2098,2020-09-24 18:00:00,2020-09-24 18:45:00,45,2,5
1925,2021-01-27 09:00:00,2021-01-27 10:00:00,60,9,30
2474,2021-01-08 08:45:00,2021-01-08 09:45:00,60,12,6
2059,2020-11-26 19:00:00,2020-11-26 19:45:00,45,45,54
3243,2021-02-22 10:15:00,2021-02-22 10:45:00,30,53,21
2078,2021-04-08 19:00:00,2021-04-08 19:45:00,45,45,54
1376,2020-08-20 12:45:00,2020-08-20 13:15:00,30,37,7
1802,2021-05-11 07:30:00,2021-05-11 08:15:00,45,11,29
1477,2020-10-12 13:00:00,2020-10-12 13:35:00,35,27,35
1614,2020-09-21 19:45:00,2020-09-21 20:30:00,45,39,44
1863,2020-10-27 19:30:00,2020-10-27 20:15:00,45,41,21
2015,2020-12-24 17:00:00,2020-12-24 17:45:00,45,49,17
2961,2020-12-18 17:15:00,2020-12-18 17:45:00,30,57,7
2581,2020-11-02 08:30:00,2020-11-02 09:00:00,30,25,42
1615,2020-09-28 19:45:00,2020-09-28 20:30:00,45,39,44
1506,2020-12-09 13:00:00,2020-12-09 13:30:00,30,14,36
1144,2020-10-12 18:00:00,2020-10-12 18:45:00,45,43,13
3190,2021-02-15 09:15:00,2021-02-15 10:00:00,45,105,50
3284,2020-12-07 08:30:00,2020-12-07 09:00:00,30,25,42
2820,2020-12-08 17:30:00,2020-12-08 18:15:00,45,7,17
3476,2020-11-26 10:00:00,2020-11-26 10:45:00,45,73,24
1769,2020-12-29 07:30:00,2020-12-29 08:15:00,45,11,29
2108,2020-12-03 18:00:00,2020-12-03 18:45:00,45,86,16
1157,2021-01-11 18:00:00,2021-01-11 18:45:00,45,43,13
1626,2020-12-14 19:45:00,2020-12-14 20:30:00,45,39,44
2275,2020-11-12 07:15:00,2020-11-12 08:00:00,45,5,17
2104,2020-11-05 18:00:00,2020-11-05 18:45:00,45,2,5
1540,2020-12-26 17:00:00,2020-12-26 17:45:00,45,46,42
3091,2020-10-30 18:00:00,2020-10-30 18:45:00,45,32,54
2011,2020-11-26 17:00:00,2020-11-26 17:45:00,45,49,17
2194,2020-09-17 19:00:00,2020-09-17 19:45:00,45,30,41
3125,2020-11-06 08:45:00,2020-11-06 09:30:00,45,6,30
3487,2020-12-29 12:30:00,2020-12-29 13:15:00,45,71,49
3063,2021-01-03 11:45:00,2021-01-03 12:15:00,30,51,42
2823,2020-12-29 17:30:00,2020-12-29 18:15:00,45,7,17
2958,2020-11-27 17:15:00,2020-11-27 17:45:00,30,57,7
2909,2020-10-30 10:00:00,2020-10-30 10:35:00,35,27,35
3104,2021-01-13 10:15:00,2021-01-13 11:00:00,45,59,37
1874,2021-01-12 19:30:00,2021-01-12 20:15:00,45,97,44
2272,2020-10-22 07:15:00,2020-10-22 08:00:00,45,5,17
2997,2020-10-20 13:30:00,2020-10-20 14:00:00,30,50,15
3008,2021-01-05 13:30:00,2021-01-05 14:00:00,30,50,15
2882,2021-04-02 12:15:00,2021-04-02 12:45:00,30,54,34
2873,2021-01-29 12:15:00,2021-01-29 12:45:00,30,54,34
2267,2020-09-17 07:15:00,2020-09-17 08:00:00,45,5,17
2113,2021-01-07 18:00:00,2021-01-07 18:45:00,45,2,5
1859,2020-09-29 19:30:00,2020-09-29 20:15:00,45,41,21
3467,2020-12-04 11:45:00,2020-12-04 12:02:00,17,79,47
2080,2021-04-22 19:00:00,2021-04-22 19:45:00,45,45,54
3113,2020-10-31 15:00:00,2020-10-31 15:45:00,45,7,17
3162,2020-12-29 08:30:00,2020-12-29 09:00:00,30,68,37
3044,2020-10-22 20:00:00,2020-10-22 20:30:00,30,33,43
3059,2020-11-08 11:45:00,2020-11-08 12:15:00,30,51,42
2007,2020-10-29 17:00:00,2020-10-29 17:45:00,45,49,17
2246,2020-11-07 10:00:00,2020-11-07 11:00:00,60,10,22
2056,2020-11-05 19:00:00,2020-11-05 19:45:00,45,45,54
2675,2020-11-02 10:15:00,2020-11-02 10:45:00,30,53,21
2629,2020-11-09 09:15:00,2020-11-09 10:00:00,45,29,49
3344,2020-11-22 10:45:00,2020-11-22 11:30:00,45,4,8
2493,2021-05-21 08:45:00,2021-05-21 09:45:00,60,12,6
1658,2020-09-21 07:15:00,2020-09-21 08:00:00,45,5,17
1867,2020-11-24 19:30:00,2020-11-24 20:15:00,45,41,21
1661,2020-10-12 07:15:00,2020-10-12 08:00:00,45,5,17
1775,2021-03-23 07:30:00,2021-03-23 08:15:00,45,11,29
1887,2021-04-13 19:30:00,2021-04-13 20:15:00,45,41,21
2193,2020-09-17 18:00:00,2020-09-17 18:45:00,45,45,54
3184,2021-01-04 09:15:00,2021-01-04 10:00:00,45,29,49
3057,2020-10-22 09:00:00,2020-10-22 09:30:00,30,63,40
1629,2021-01-04 19:45:00,2021-01-04 20:30:00,45,39,44
1146,2020-10-26 18:00:00,2020-10-26 18:45:00,45,43,13
3348,2020-12-20 10:45:00,2020-12-20 11:30:00,45,4,8
3431,2020-12-19 10:45:00,2020-12-19 11:30:00,45,31,13
3093,2020-10-31 12:15:00,2020-10-31 13:00:00,45,41,21
3701,2021-02-13 11:15:00,2021-02-13 12:00:00,45,31,13
2053,2020-10-15 19:00:00,2020-10-15 19:45:00,45,45,54
2812,2020-10-13 17:30:00,2020-10-13 18:15:00,45,7,17
1876,2021-01-26 19:30:00,2021-01-26 20:15:00,45,41,21
2462,2020-10-16 08:45:00,2020-10-16 09:45:00,60,12,6
4882,2021-05-12 09:00:00,2021-05-12 09:45:00,45,9,30
2490,2021-04-30 08:45:00,2021-04-30 09:45:00,60,12,6
2062,2020-12-17 19:00:00,2020-12-17 19:45:00,45,45,54
3250,2021-04-12 10:15:00,2021-04-12 10:45:00,30,53,21
2202,2020-11-13 15:45:00,2020-11-13 16:45:00,60,8,18
3133,2020-12-10 20:00:00,2020-12-10 20:30:00,30,33,43
3604,2021-04-01 09:00:00,2021-04-01 09:30:00,30,36,49
3359,2021-03-07 10:45:00,2021-03-07 11:30:00,45,4,8
3092,2020-10-30 13:15:00,2020-10-30 13:45:00,30,33,43
3115,2020-10-31 14:00:00,2020-10-31 14:45:00,45,44,40
3126,2020-11-06 16:00:00,2020-11-06 16:45:00,45,7,17
3247,2021-03-22 10:15:00,2021-03-22 10:45:00,30,53,21
1882,2021-03-09 19:30:00,2021-03-09 20:15:00,45,41,21
2486,2021-04-02 08:45:00,2021-04-02 09:45:00,60,121,10
3083,2020-10-26 13:00:00,2020-10-26 13:35:00,35,27,35
3186,2021-01-18 09:15:00,2021-01-18 10:00:00,45,29,49
3285,2020-12-14 08:30:00,2020-12-14 09:00:00,30,25,42
2017,2021-01-07 17:00:00,2021-01-07 17:45:00,45,49,17
3105,2021-01-20 10:15:00,2021-01-20 11:00:00,45,59,37
2458,2020-09-25 08:30:00,2020-09-25 09:30:00,60,12,6
1908,2020-09-30 09:00:00,2020-09-30 10:00:00,60,9,30
3477,2020-12-03 10:00:00,2020-12-03 10:45:00,45,73,24
2489,2021-04-23 08:45:00,2021-04-23 09:45:00,60,12,6
3163,2021-01-05 08:30:00,2021-01-05 09:00:00,30,68,37
3166,2020-11-23 13:00:00,2020-11-23 13:30:00,30,36,49
2081,2021-04-29 19:00:00,2021-04-29 19:45:00,45,45,54
3094,2020-11-04 10:15:00,2020-11-04 11:00:00,45,59,37
3096,2020-11-18 10:15:00,2020-11-18 11:00:00,45,59,37
2013,2020-12-10 17:00:00,2020-12-10 17:45:00,45,49,17
2270,2020-10-08 07:15:00,2020-10-08 08:00:00,45,5,17
2829,2021-02-09 17:30:00,2021-02-09 18:15:00,45,9,30
2881,2021-03-26 12:15:00,2021-03-26 12:45:00,30,54,34
2281,2020-12-24 07:15:00,2020-12-24 08:00:00,45,5,17
3346,2020-12-06 10:45:00,2020-12-06 11:30:00,45,4,8
2880,2021-03-19 12:15:00,2021-03-19 12:45:00,30,101,24
1676,2021-01-25 07:15:00,2021-01-25 08:00:00,45,5,17
1877,2021-02-02 19:30:00,2021-02-02 20:15:00,45,41,21
1667,2020-11-23 07:15:00,2020-11-23 08:00:00,45,5,17
2079,2021-04-15 19:00:00,2021-04-15 19:45:00,45,45,54
2903,2020-10-01 20:00:00,2020-10-01 20:45:00,45,30,41
3466,2020-11-27 11:45:00,2020-11-27 12:02:00,17,79,47
3119,2020-11-06 10:00:00,2020-11-06 10:30:00,30,63,40
1875,2021-01-19 19:30:00,2021-01-19 20:15:00,45,41,21
1531,2020-10-24 17:00:00,2020-10-24 17:45:00,45,46,42
1168,2020-10-05 19:00:00,2020-10-05 19:30:00,30,23,8
3403,2021-01-10 09:45:00,2021-01-10 10:15:00,30,61,8
3164,2021-01-12 08:30:00,2021-01-12 09:00:00,30,68,37
2054,2020-10-22 19:00:00,2020-10-22 19:45:00,45,45,54
3183,2020-12-28 09:15:00,2020-12-28 10:00:00,45,29,49
1307,2020-08-25 12:30:00,2020-08-25 13:15:00,45,44,40
2068,2021-01-28 19:00:00,2021-01-28 19:45:00,45,45,54
2955,2020-11-06 17:15:00,2020-11-06 17:45:00,30,57,7
5061,2021-03-18 20:00:00,2021-03-18 20:30:00,30,115,43
2670,2020-09-28 10:15:00,2020-09-28 11:00:00,45,41,21
2076,2021-03-25 19:00:00,2021-03-25 19:45:00,45,45,54
2858,2020-10-16 12:15:00,2020-10-16 12:45:00,30,54,34
3463,2020-12-03 11:45:00,2020-12-03 12:02:00,17,78,17
2578,2020-10-12 08:30:00,2020-10-12 09:00:00,30,25,42
2908,2020-10-23 10:00:00,2020-10-23 10:35:00,35,27,35
3245,2021-03-08 10:15:00,2021-03-08 10:45:00,30,53,21
3728,2021-02-20 12:15:00,2021-02-20 13:00:00,45,39,44
3479,2020-12-17 10:00:00,2020-12-17 10:45:00,45,73,24
3236,2021-01-04 10:15:00,2021-01-04 10:45:00,30,53,21
3232,2020-12-07 10:15:00,2020-12-07 10:45:00,30,53,21
3233,2020-12-14 10:15:00,2020-12-14 10:45:00,30,53,21
3237,2021-01-11 10:15:00,2021-01-11 10:45:00,30,53,21
3434,2020-12-10 12:15:00,2020-12-10 12:45:00,30,26,52
1886,2021-04-06 19:30:00,2021-04-06 20:15:00,45,41,21
2859,2020-10-23 12:15:00,2020-10-23 12:45:00,30,54,34
3128,2020-11-07 15:00:00,2020-11-07 15:45:00,45,9,30
3194,2021-03-15 09:15:00,2021-03-15 10:00:00,45,29,49
3397,2020-11-29 09:45:00,2020-11-29 10:15:00,30,61,8
2279,2020-12-10 07:15:00,2020-12-10 08:00:00,45,5,17
3110,2020-10-30 15:45:00,2020-10-30 16:45:00,60,12,6
2809,2020-10-04 10:30:00,2020-10-04 11:30:00,60,56,69
2468,2020-11-27 08:45:00,2020-11-27 09:45:00,60,12,6
1922,2021-01-06 09:00:00,2021-01-06 10:00:00,60,9,30
3491,2020-12-04 10:00:00,2020-12-04 10:45:00,45,31,13
3251,2021-04-19 10:15:00,2021-04-19 10:45:00,30,53,21
3179,2020-11-30 09:15:00,2020-11-30 10:00:00,45,29,49
2461,2020-10-09 08:45:00,2020-10-09 09:45:00,60,12,6
3117,2020-11-02 17:00:00,2020-11-02 17:45:00,45,49,17
3167,2020-11-30 13:00:00,2020-11-30 13:30:00,30,36,49
2100,2020-10-08 18:00:00,2020-10-08 18:45:00,45,2,5
2482,2021-03-05 08:45:00,2021-03-05 09:45:00,60,12,6
2477,2021-01-29 08:45:00,2021-01-29 09:45:00,60,12,6
2862,2020-11-13 12:15:00,2020-11-13 12:45:00,30,54,34
3085,2020-10-26 19:45:00,2020-10-26 20:30:00,45,64,24
3490,2021-01-19 12:30:00,2021-01-19 13:15:00,45,71,49
2953,2020-10-23 17:15:00,2020-10-23 17:45:00,30,57,7
1857,2020-09-15 19:30:00,2020-09-15 20:00:00,30,17,41
1889,2021-04-27 19:30:00,2021-04-27 20:15:00,45,41,21
1773,2021-02-23 07:30:00,2021-02-23 08:15:00,45,11,29
2197,2020-10-09 15:45:00,2020-10-09 16:45:00,60,8,18
3095,2020-11-11 10:15:00,2020-11-11 11:00:00,45,59,37
3478,2020-12-10 10:00:00,2020-12-10 10:45:00,45,73,24
3153,2020-11-27 10:00:00,2020-11-27 10:45:00,45,29,49
2065,2021-01-07 19:00:00,2021-01-07 19:45:00,45,45,54
1865,2020-11-10 19:30:00,2020-11-10 20:15:00,45,41,21
3521,2020-12-30 20:00:00,2020-12-30 20:30:00,30,20,37
3836,2021-03-20 17:00:00,2021-03-20 17:45:00,45,46,42
3290,2021-01-18 08:30:00,2021-01-18 09:00:00,30,25,42
4181,2021-02-24 16:00:00,2021-02-24 16:30:00,30,22,29
2074,2021-03-11 19:00:00,2021-03-11 19:45:00,45,45,54
1397,2021-01-14 12:45:00,2021-01-14 13:15:00,30,89,38
2277,2020-11-26 07:15:00,2020-11-26 08:00:00,45,5,17
3047,2020-10-20 08:30:00,2020-10-20 09:00:00,30,20,37
3234,2020-12-21 10:15:00,2020-12-21 10:45:00,30,53,21
3526,2020-12-13 17:00:00,2020-12-13 18:00:00,60,84,54
2824,2021-01-05 17:30:00,2021-01-05 18:15:00,45,7,17
2998,2020-10-27 13:30:00,2020-10-27 14:00:00,30,50,15
3430,2020-12-12 10:45:00,2020-12-12 11:30:00,45,31,13
3856,2021-02-07 09:45:00,2021-02-07 10:15:00,30,61,8
3534,2020-12-14 12:15:00,2020-12-14 13:00:00,45,42,27
3396,2020-11-22 09:45:00,2020-11-22 10:15:00,30,61,8
3246,2021-03-15 10:15:00,2021-03-15 10:45:00,30,53,21
3727,2021-02-13 12:15:00,2021-02-13 13:00:00,45,39,44
1958,2020-10-21 11:30:00,2020-10-21 12:00:00,30,52,47
2952,2020-10-16 17:15:00,2020-10-16 17:45:00,30,57,7
3134,2020-12-17 20:00:00,2020-12-17 20:30:00,30,33,43
3241,2021-02-08 10:15:00,2021-02-08 10:45:00,30,53,21
3421,2020-12-01 10:45:00,2020-12-01 11:30:00,45,24,5
2580,2020-10-26 08:30:00,2020-10-26 09:00:00,30,25,42
2827,2021-01-26 17:30:00,2021-01-26 18:15:00,45,7,17
2487,2021-04-09 08:45:00,2021-04-09 09:45:00,60,12,6
2085,2021-05-27 19:00:00,2021-05-27 19:45:00,45,45,54
3559,2020-12-21 13:00:00,2020-12-21 13:30:00,30,36,49
2831,2021-02-23 17:30:00,2021-02-23 18:15:00,45,7,17
2861,2020-11-06 12:15:00,2020-11-06 12:45:00,30,54,34
3519,2020-12-16 20:00:00,2020-12-16 20:30:00,30,20,37
3178,2020-11-23 09:15:00,2020-11-23 10:00:00,45,29,49
2268,2020-09-24 07:15:00,2020-09-24 08:00:00,45,5,17
2625,2020-10-12 09:15:00,2020-10-12 10:00:00,45,29,49
2624,2020-10-05 09:15:00,2020-10-05 10:00:00,45,29,49
3098,2020-12-02 10:15:00,2020-12-02 11:00:00,45,59,37
3191,2021-02-22 09:15:00,2021-02-22 10:00:00,45,29,49
3341,2020-11-16 19:45:00,2020-11-16 20:30:00,45,39,44
3501,2020-12-23 12:15:00,2020-12-23 12:45:00,30,52,47
3053,2020-11-05 20:00:00,2020-11-05 20:30:00,30,33,43
2052,2020-10-08 19:00:00,2020-10-08 19:45:00,45,45,54
2276,2020-11-19 07:15:00,2020-11-19 08:00:00,45,5,17
1813,2020-10-20 09:30:00,2020-10-20 10:15:00,45,1,28
2109,2020-12-10 18:00:00,2020-12-10 18:45:00,45,2,5
2274,2020-11-05 07:15:00,2020-11-05 08:00:00,45,5,17
3130,2020-11-19 20:00:00,2020-11-19 20:30:00,30,33,43
3601,2021-03-11 09:00:00,2021-03-11 09:30:00,30,36,49
3161,2020-12-22 08:30:00,2020-12-22 09:00:00,30,68,37
1914,2020-11-11 09:00:00,2020-11-11 10:00:00,60,9,30
1510,2021-01-06 13:00:00,2021-01-06 13:30:00,30,14,36
3523,2021-01-13 20:00:00,2021-01-13 20:30:00,30,20,37
3842,2021-05-01 17:00:00,2021-05-01 17:45:00,45,46,42
3600,2021-03-04 09:00:00,2021-03-04 09:30:00,30,36,49
2204,2020-11-27 15:45:00,2020-11-27 16:45:00,60,8,18
3455,2020-12-01 11:45:00,2020-12-01 12:02:00,17,76,6
1476,2020-10-05 13:00:00,2020-10-05 13:35:00,35,27,35
2464,2020-10-30 08:45:00,2020-10-30 09:45:00,60,12,6
3090,2020-11-03 09:30:00,2020-11-03 10:15:00,45,57,7
5286,2021-03-06 16:00:00,2021-03-06 16:45:00,45,13,29
3231,2020-11-30 10:15:00,2020-11-30 10:45:00,30,53,21
2243,2020-09-26 10:00:00,2020-09-26 11:00:00,60,10,22
3249,2021-04-05 10:15:00,2021-04-05 10:45:00,30,53,21
3633,2021-04-22 08:15:00,2021-04-22 08:45:00,30,6,30
3005,2020-12-15 13:30:00,2020-12-15 14:00:00,30,50,15
3106,2020-11-02 13:00:00,2020-11-02 13:30:00,30,36,49
3517,2020-12-02 20:00:00,2020-12-02 20:30:00,30,20,37
3565,2020-12-30 17:00:00,2020-12-30 17:45:00,45,32,54
3436,2020-11-26 13:00:00,2020-11-26 13:30:00,30,37,7
3400,2020-12-20 09:45:00,2020-12-20 10:15:00,30,61,8
3435,2020-12-17 12:15:00,2020-12-17 12:45:00,30,16,15
3855,2021-01-31 09:45:00,2021-01-31 10:15:00,30,61,8
2198,2020-10-16 15:45:00,2020-10-16 16:45:00,60,8,18
3235,2020-12-28 10:15:00,2020-12-28 10:45:00,30,53,21
3404,2021-01-17 09:45:00,2021-01-17 10:15:00,30,61,8
3474,2020-11-25 12:15:00,2020-11-25 12:45:00,30,18,14
3103,2021-01-06 10:15:00,2021-01-06 11:00:00,45,59,37
3834,2021-03-06 17:00:00,2021-03-06 17:45:00,45,46,42
3055,2020-11-03 08:30:00,2020-11-03 09:00:00,30,20,37
2673,2020-10-19 10:15:00,2020-10-19 10:45:00,30,53,21
3631,2021-04-08 08:15:00,2021-04-08 08:45:00,30,134,26
2874,2021-02-05 12:15:00,2021-02-05 12:45:00,30,54,34
3415,2020-11-21 10:00:00,2020-11-21 11:00:00,60,10,17
3337,2020-11-16 13:00:00,2020-11-16 13:30:00,30,36,49
2960,2020-12-11 17:15:00,2020-12-11 17:45:00,30,57,7
3833,2021-02-27 17:00:00,2021-02-27 17:45:00,45,46,42
2857,2020-10-09 12:15:00,2020-10-09 12:45:00,30,54,34
2875,2021-02-12 12:15:00,2021-02-12 12:45:00,30,54,34
2866,2020-12-11 12:15:00,2020-12-11 12:45:00,30,54,34
3557,2021-03-08 12:00:00,2021-03-08 12:45:00,45,107,37
3345,2020-11-29 10:45:00,2020-11-29 11:30:00,45,4,8
3839,2021-04-10 17:00:00,2021-04-10 17:45:00,45,46,42
3102,2020-12-30 10:15:00,2020-12-30 11:00:00,45,59,37
2470,2020-12-11 08:45:00,2020-12-11 09:45:00,60,12,6
1878,2021-02-09 19:30:00,2021-02-09 20:15:00,45,41,21
2868,2020-12-25 12:15:00,2020-12-25 12:45:00,30,54,34
2285,2021-01-21 07:15:00,2021-01-21 08:00:00,45,5,17
3240,2021-02-01 10:15:00,2021-02-01 10:45:00,30,53,21
3173,2020-11-14 17:15:00,2020-11-14 18:00:00,45,46,42
2954,2020-10-30 17:15:00,2020-10-30 17:45:00,30,57,7
1924,2021-01-20 09:00:00,2021-01-20 10:00:00,60,9,30
1801,2021-04-27 07:30:00,2021-04-27 08:15:00,45,11,29
3829,2021-01-30 17:00:00,2021-01-30 17:45:00,45,46,68
3883,2021-01-22 12:15:00,2021-01-22 12:45:00,30,101,24
3702,2021-02-20 11:15:00,2021-02-20 12:00:00,45,108,26
4413,2021-04-16 10:00:00,2021-04-16 10:35:00,35,27,35
2819,2020-12-01 17:30:00,2020-12-01 18:15:00,45,7,17
3481,2020-12-31 10:00:00,2020-12-31 10:45:00,45,73,24
1523,2020-09-22 11:00:00,2020-09-22 11:45:00,45,24,5
2815,2020-11-03 17:30:00,2020-11-03 18:15:00,45,7,17
3439,2020-12-17 13:00:00,2020-12-17 13:30:00,30,37,7
3049,2020-10-25 17:00:00,2020-10-25 18:30:00,90,58,17
3635,2021-05-06 08:15:00,2021-05-06 08:45:00,30,6,30
3101,2020-12-23 10:15:00,2020-12-23 11:00:00,45,59,37
3607,2021-04-22 09:00:00,2021-04-22 09:30:00,30,36,49
3982,2021-04-12 19:00:00,2021-04-12 19:30:00,30,23,8
3340,2020-11-16 19:00:00,2020-11-16 19:30:00,30,23,8
3930,2021-04-12 13:00:00,2021-04-12 13:35:00,35,27,35
3498,2020-12-02 12:15:00,2020-12-02 12:45:00,30,52,47
3445,2020-11-23 11:45:00,2020-11-23 12:02:00,17,75,49
4104,2021-02-17 10:15:00,2021-02-17 11:00:00,45,59,37
2273,2020-10-29 07:15:00,2020-10-29 08:00:00,45,5,17
3256,2021-05-24 10:15:00,2021-05-24 10:45:00,30,53,21
3504,2021-01-13 12:15:00,2021-01-13 12:45:00,30,90,20
3488,2021-01-05 12:30:00,2021-01-05 13:15:00,45,71,49
3551,2021-01-25 12:00:00,2021-01-25 12:45:00,45,42,27
3351,2021-01-10 10:45:00,2021-01-10 11:30:00,45,4,8
4111,2021-04-07 10:15:00,2021-04-07 11:00:00,45,59,37
3100,2020-12-16 10:15:00,2020-12-16 11:00:00,45,59,37
2886,2021-04-30 12:15:00,2021-04-30 12:45:00,30,54,34
3832,2021-02-20 17:00:00,2021-02-20 17:45:00,45,46,42
3051,2020-10-23 13:00:00,2020-10-23 13:45:00,45,9,30
3480,2020-12-24 10:00:00,2020-12-24 10:45:00,45,73,24
3493,2020-12-18 10:00:00,2020-12-18 10:45:00,45,31,13
3050,2020-10-25 09:45:00,2020-10-25 10:15:00,30,61,8
3975,2021-02-22 19:00:00,2021-02-22 19:30:00,30,23,8
3527,2020-12-07 13:00:00,2020-12-07 13:30:00,30,36,49
3109,2020-11-03 11:00:00,2020-11-03 11:45:00,45,24,5
2885,2021-04-23 12:15:00,2021-04-23 12:45:00,30,54,34
2878,2021-03-05 12:15:00,2021-03-05 12:45:00,30,54,34
3363,2021-04-04 10:45:00,2021-04-04 11:30:00,45,4,8
3433,2020-12-03 12:15:00,2020-12-03 12:45:00,30,26,52
3926,2021-03-15 13:00:00,2021-03-15 13:35:00,35,27,35
2102,2020-10-22 18:00:00,2020-10-22 18:45:00,45,2,5
1915,2020-11-18 09:00:00,2020-11-18 10:00:00,60,9,30
2876,2021-02-19 12:15:00,2021-02-19 12:45:00,30,54,34
2863,2020-11-20 12:15:00,2020-11-20 12:45:00,30,54,34
3362,2021-03-28 10:45:00,2021-03-28 11:30:00,45,4,8
3041,2020-10-17 11:15:00,2020-10-17 12:00:00,45,31,13
2077,2021-04-01 19:00:00,2021-04-01 19:45:00,45,45,54
2483,2021-03-12 08:45:00,2021-03-12 09:45:00,60,12,6
3841,2021-04-24 17:00:00,2021-04-24 17:45:00,45,46,42
3844,2021-05-15 17:00:00,2021-05-15 17:45:00,45,46,42
4713,2021-02-08 17:00:00,2021-02-08 17:45:00,45,39,44
2959,2020-12-04 17:15:00,2020-12-04 17:45:00,30,57,7
3556,2021-03-01 12:00:00,2021-03-01 12:45:00,45,107,37
1627,2020-12-21 19:45:00,2020-12-21 20:30:00,45,39,44
3080,2020-10-26 12:15:00,2020-10-26 12:45:00,30,42,27
3287,2020-12-28 08:30:00,2020-12-28 09:00:00,30,25,42
5361,2021-03-30 14:00:00,2021-03-30 14:45:00,45,21,40
3485,2020-12-15 12:30:00,2020-12-15 13:15:00,45,71,49
3253,2021-05-03 10:15:00,2021-05-03 10:45:00,30,53,21
3482,2021-01-07 10:00:00,2021-01-07 10:45:00,45,73,24
3858,2021-02-21 09:45:00,2021-02-21 10:15:00,30,61,8
3185,2021-01-11 09:15:00,2021-01-11 10:00:00,45,29,49
3192,2021-03-01 09:15:00,2021-03-01 10:00:00,45,29,49
3699,2021-01-30 11:15:00,2021-01-30 12:00:00,45,31,13
4113,2021-04-21 10:15:00,2021-04-21 11:00:00,45,59,37
3948,2021-02-15 18:00:00,2021-02-15 18:45:00,45,43,13
3399,2020-12-13 09:45:00,2020-12-13 10:15:00,30,61,8
3971,2021-01-25 19:00:00,2021-01-25 19:30:00,30,23,8
3520,2020-12-23 20:00:00,2020-12-23 20:30:00,30,20,37
3459,2020-12-02 11:45:00,2020-12-02 12:02:00,17,77,21
4193,2021-05-19 16:00:00,2021-05-19 16:30:00,30,22,29
2628,2020-11-02 09:15:00,2020-11-02 10:00:00,45,29,49
3333,2020-11-16 08:30:00,2020-11-16 09:00:00,30,25,42
3608,2021-04-29 09:00:00,2021-04-29 09:30:00,30,104,10
3549,2021-01-11 12:00:00,2021-01-11 12:45:00,45,42,27
3357,2021-02-21 10:45:00,2021-02-21 11:30:00,45,4,8
4243,2021-05-19 19:00:00,2021-05-19 19:45:00,45,35,36
3169,2020-11-14 16:15:00,2020-11-14 17:00:00,45,69,18
3000,2020-11-10 13:30:00,2020-11-10 14:00:00,30,50,15
2478,2021-02-05 08:45:00,2021-02-05 09:45:00,60,12,6
3838,2021-04-03 17:00:00,2021-04-03 17:45:00,45,46,42
3086,2020-11-01 17:00:00,2020-11-01 18:00:00,60,65,70
3486,2020-12-22 12:30:00,2020-12-22 13:15:00,45,71,49
3502,2020-12-30 12:15:00,2020-12-30 12:45:00,30,52,47
3120,2020-11-13 10:00:00,2020-11-13 10:30:00,30,63,40
4453,2021-02-06 15:00:00,2021-02-06 15:45:00,45,9,30
3547,2020-12-28 12:00:00,2020-12-28 12:45:00,45,42,27
3132,2020-12-03 20:00:00,2020-12-03 20:30:00,30,33,43
3062,2020-12-20 11:45:00,2020-12-20 12:15:00,30,51,42
2957,2020-11-20 17:15:00,2020-11-20 17:45:00,30,57,7
3420,2020-11-24 10:45:00,2020-11-24 11:30:00,45,81,59
3447,2020-12-07 11:45:00,2020-12-07 12:02:00,17,75,49
3499,2020-12-09 12:15:00,2020-12-09 12:45:00,30,52,47
2472,2020-12-25 08:45:00,2020-12-25 09:45:00,60,12,6
3054,2020-10-27 08:30:00,2020-10-27 09:00:00,30,20,37
2008,2020-11-05 17:00:00,2020-11-05 17:45:00,45,49,17
3002,2020-11-24 13:30:00,2020-11-24 14:00:00,30,50,15
2964,2021-01-08 17:15:00,2021-01-08 17:45:00,30,57,7
3548,2021-01-04 12:00:00,2021-01-04 12:45:00,45,42,27
3468,2020-12-11 11:45:00,2020-12-11 12:02:00,17,79,47
3052,2020-10-29 20:00:00,2020-10-29 20:30:00,30,33,43
2110,2020-12-17 18:00:00,2020-12-17 18:45:00,45,2,5
2491,2021-05-07 08:45:00,2021-05-07 09:45:00,60,12,6
3859,2021-02-28 09:45:00,2021-02-28 10:15:00,30,61,8
3182,2020-12-21 09:15:00,2020-12-21 10:00:00,45,29,49
